,POPULATION,COUNTYFIPS,LATITUDE,LONGITUDE,NAME,ADDRESS,CITY,STATE,COUNTY,ZIP,TELEPHONE,TYPE,STATUS,SOURCE,WEBSITE,OWNER,TOTAL_BEDS_IN_COUNTY,MARKET_SHARE,PROVIDERNUMBER,TOTAL_HOSPITAL_BEDS,ICU_HOSPITAL_BEDS,CONFIRMED_CASES_STATE,DEATHS_STATE,RECOVERED_STATE,COUNTY_CASES,PATIENTS,HospitalizedDay30,ICUDay30,VentDay30,HospitalizedDailyDay30,ICUDailyDay30,VentDailyDay30,OverflowRisk
51,378488,12021,26.2743089,-81.78874501,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,11190 HEALTHPARK BLVD,NAPLES,FL,COLLIER,34110,(239) 513-7000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.nchmd.org/default.aspx?id=308,NON-PROFIT,964.0,0.3340248962655601,,322.0,,314.0,7.0,0.0,18.0,6.012448132780082,93,44,24,17.34754838674837,6.939019354699347,3.4695096773496736,0.2888198757763975
52,378488,12021,26.21395287,-81.73268379,PHYSICIANS REGIONAL - PINE RIDGE,6101 PINE RIDGE RD,NAPLES,FL,COLLIER,34119,(239) 348-4000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.physiciansregional.com/locations/physicians-regional-pine-ridge,PROPRIETARY,964.0,0.10477178423236516,,101.0,,314.0,7.0,0.0,18.0,1.8858921161825728,32,15,8,6.19682235664618,2.4787289426584707,1.2393644713292353,0.31683168316831684
53,950181,12031,30.31565115,-81.6647074,BAPTIST MEDICAL CENTER JACKSONVILLE,800 PRUDENTIAL DR,JACKSONVILLE,FL,DUVAL,32207,(904) 202-2000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.e-baptisthealth.com,NON-PROFIT,3431.0,0.2013990090352667,100088.0,691.0,120.0,314.0,7.0,0.0,15.0,3.0209851355290005,53,25,13,10.145881960006307,4.058352784002523,2.0291763920012613,0.07670043415340087
54,950181,12031,30.28806178,-81.60150803,MEMORIAL HOSPITAL JACKSONVILLE,3625 UNIVERSITY BLVD S,JACKSONVILLE,FL,DUVAL,32216,(904) 399-6111,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.memorialhospitaljax.com,PROPRIETARY,3431.0,0.12387059166423785,100179.0,425.0,51.0,314.0,7.0,0.0,15.0,1.858058874963568,33,16,9,6.333825579565826,2.533530231826333,1.2667651159131665,0.07764705882352942
55,950181,12031,30.30752863,-81.69061053,SAINT VINCENT'S MEDICAL CENTER RIVERSIDE,1 SHIRCLIFF WAY,JACKSONVILLE,FL,DUVAL,32204,(904) 308-7300,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.jaxhealth.com,NON-PROFIT,3431.0,0.15389099387933547,,528.0,,314.0,7.0,0.0,15.0,2.3083649081900317,41,19,10,7.823572684195227,3.1294290736780965,1.5647145368390483,0.07765151515151515
56,950181,12031,30.34850524,-81.66427482,UF HEALTH JACKSONVILLE,655 W 8TH ST,JACKSONVILLE,FL,DUVAL,32209,(904) 244-0411,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://ufhealthjax.org/,NON-PROFIT,3431.0,0.17575051005537745,100001.0,603.0,80.0,314.0,7.0,0.0,15.0,2.6362576508306623,46,22,12,8.897453425793373,3.5589813703173476,1.7794906851586738,0.07628524046434494
57,950181,12031,30.13877786,-81.53538489,BAPTIST MEDICAL CENTER SOUTH,14550 OLD SAINT AUGUSTINE RD,JACKSONVILLE,FL,DUVAL,32258,(904) 271-6002,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.baptistjax.com/locations/baptist-medical-center-south,NON-PROFIT,3431.0,0.06587000874380647,10023.0,226.0,12.0,314.0,7.0,0.0,15.0,0.9880501311570972,18,9,5,3.4059326695609577,1.3623730678243842,0.6811865339121921,0.07964601769911504
58,950181,12031,30.2716244,-81.61546189,SPECIALTY HOSPITAL JACKSONVILLE,4901 RICHARD ST,JACKSONVILLE,FL,DUVAL,32207,(904) 737-3120,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.specialtyhospitaljax.com,PROPRIETARY,3431.0,0.03118624307781988,,107.0,,314.0,7.0,0.0,15.0,0.4677936461672982,9,4,3,1.6233699543567983,0.6493479817427188,0.3246739908713594,0.08411214953271028
59,950181,12031,30.25337778,-81.58236885,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,4201 BELFORT RD,JACKSONVILLE,FL,DUVAL,32216,(904) 296-3700,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.jaxhealth.com,NON-PROFIT,3431.0,0.09006120664529292,100307.0,309.0,17.0,314.0,7.0,0.0,15.0,1.3509180996793941,24,12,6,4.6351269093975915,1.854050763759032,0.927025381879516,0.07766990291262135
60,950181,12031,30.483998,-81.63341899999998,UF HEALTH NORTH,15255 MAX LEGGETT PARKWAY,JACKSONVILLE,FL,DUVAL,32218,(904) 237-5228,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,https://north.ufhealthjax.org/,NON-PROFIT,3431.0,0.026814339842611484,,92.0,,314.0,7.0,0.0,15.0,0.4022150976391721,8,4,2,1.3969734991716596,0.5587893996686644,0.2793946998343322,0.08695652173913043
61,950181,12031,30.27337357,-81.39831629,BAPTIST MEDICAL CENTER - BEACHES,1350 13TH AVE S,JACKSONVILLE BEACH,FL,DUVAL,32250,(904) 627-2900,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.baptistjax.com/locations/baptist-medical-center-beaches,NON-PROFIT,3431.0,0.0425531914893617,100117.0,146.0,,314.0,7.0,0.0,15.0,0.6382978723404256,12,6,3,2.210210805066911,0.884084322026764,0.442042161013382,0.0821917808219178
62,950181,12031,30.26391313,-81.44108268,MAYO CLINIC,4500 SAN PABLO RD,JACKSONVILLE,FL,DUVAL,32224,(904) 953-2000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.mayoclinic.org,NON-PROFIT,3431.0,0.08860390556689011,100151.0,304.0,54.0,314.0,7.0,0.0,15.0,1.3290585835033517,24,11,6,4.561404978495794,1.8245619913983155,0.9122809956991578,0.07894736842105263
63,315534,12033,30.4294179,-87.2304209,BAPTIST HOSPITAL,1000 W MORENO ST,PENSACOLA,FL,ESCAMBIA,32501,(850) 434-4011,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.ebaptisthealthcare.org,NON-PROFIT,1007.0,0.4885799404170804,100093.0,492.0,25.0,314.0,7.0,0.0,1.0,0.4885799404170804,9,4,3,1.6737753678968268,0.6695101471587304,0.3347550735793652,0.018292682926829267
64,315534,12033,30.51568064,-87.21789514,WEST FLORIDA HOSPITAL,8383 N DAVIS HWY,PENSACOLA,FL,ESCAMBIA,32514,(850) 494-4000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.westfloridahospital.com,PROPRIETARY,1007.0,0.5114200595829196,100231.0,515.0,26.0,314.0,7.0,0.0,1.0,0.5114200595829196,9,5,3,1.7504750665198863,0.7001900266079533,0.35009501330397663,0.017475728155339806
65,1436888,12057,27.78778121,-82.34510464,ST. JOSEPH'S HOSPITAL SOUTH,6901 SIMMONS LOOP,RIVERVIEW,FL,HILLSBOROUGH,33578,(813) 302-8001,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,https://www.baycare.org/sjhs,NON-PROFIT,3968.0,0.028729838709677418,,114.0,,314.0,7.0,0.0,19.0,0.545866935483871,10,5,3,1.896912094179104,0.7587648376716425,0.37938241883582124,0.08771929824561403
66,1436888,12057,27.89806909,-82.51905979,KINDRED HOSPITAL-BAY AREA-TAMPA,4555 S MANHATTAN AVE,TAMPA,FL,HILLSBOROUGH,33611,(813) 839-6341,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.khtampa.com/,PROPRIETARY,3968.0,0.01839717741935484,,73.0,,314.0,7.0,0.0,19.0,0.34954637096774194,7,3,2,1.2167217209063317,0.48668868836253276,0.24334434418126638,0.0958904109589041
67,1436888,12057,27.93792178,-82.48990455,MEMORIAL HOSPITAL OF TAMPA,2901 SWANN AVE,TAMPA,FL,HILLSBOROUGH,33609,(813) 873-6400,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.memorialhospitaltampa.com,PROPRIETARY,3968.0,0.03503024193548387,100206.0,139.0,12.0,314.0,7.0,0.0,19.0,0.6655745967741935,12,6,3,2.310545747120539,0.9242182988482153,0.46210914942410763,0.08633093525179857
68,1436888,12057,27.9379627,-82.45915532,TAMPA GENERAL HOSPITAL,1 TAMPA GENERAL CIR,TAMPA,FL,HILLSBOROUGH,33606,(813) 844-7000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.tgh.org,NON-PROFIT,3968.0,0.2545362903225806,100128.0,1010.0,77.0,314.0,7.0,0.0,19.0,4.836189516129032,84,39,21,16.205478537073674,6.482191414829472,3.241095707414736,0.08316831683168317
69,1436888,12057,28.00238457,-82.57417475,TAMPA COMMUNITY HOSPITAL,6001 WEBB RD,TAMPA,FL,HILLSBOROUGH,33615,(813) 888-7060,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.townandcountryhospital.com,PROPRIETARY,3968.0,0.05065524193548387,100255.0,201.0,11.0,314.0,7.0,0.0,19.0,0.9624495967741936,17,8,5,3.3327185898560003,1.3330874359424012,0.6665437179712006,0.0845771144278607
70,1436888,12057,28.07109597,-82.42406118,FLORIDA HOSPITAL TAMPA,3100 E FLETCHER AVE,TAMPA,FL,HILLSBOROUGH,33613,(813) 971-6000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.uch.org,NON-PROFIT,3968.0,0.0919858870967742,100173.0,365.0,58.0,314.0,7.0,0.0,19.0,1.7477318548387095,31,15,8,6.011683402217244,2.4046733608868998,1.2023366804434499,0.08493150684931507
71,1436888,12057,28.06156052,-82.42284161,SHRINERS HOSPITALS FOR CHILDREN - TAMPA,12502 USF PINE DR,TAMPA,FL,HILLSBOROUGH,33612,(813) 972-2250,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.shrinershospitalsforchildren.org/Hospitals/Locations/Tam,NON-PROFIT,3968.0,0.015120967741935484,,60.0,,314.0,7.0,0.0,19.0,0.2872983870967742,6,3,2,1.0005756189741426,0.40023024758965775,0.20011512379482888,0.1
72,1436888,12057,28.01567885,-82.13892936,SOUTH FLORIDA BAPTIST HOSPITAL,301 N ALEXANDER ST,PLANT CITY,FL,HILLSBOROUGH,33563,(813) 757-1200,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.sjbhealth.org/home_south.cfm?id=587,NON-PROFIT,3968.0,0.03704637096774194,100132.0,147.0,25.0,314.0,7.0,0.0,19.0,0.7038810483870968,13,6,4,2.4427301917815427,0.9770920767126174,0.4885460383563087,0.08843537414965986
73,1436888,12057,28.12958012,-82.50967559,ST JOSEPH'S HOSPITAL NORTH,4211 VAN DYKE RD,LUTZ,FL,HILLSBOROUGH,33558,(813) 443-7000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://stjosephsnorth.com/,NON-PROFIT,3968.0,0.027217741935483868,,108.0,,314.0,7.0,0.0,19.0,0.5171370967741935,10,5,3,1.7975142583315087,0.7190057033326038,0.3595028516663019,0.09259259259259259
74,1436888,12057,28.06409872,-82.42130803,H LEE MOFFITT CANCER CTR & RESEARCH INST,12902 MAGNOLIA DR,TAMPA,FL,HILLSBOROUGH,33612,(813) 745-4673,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.moffitt.org,NON-PROFIT,3968.0,0.05191532258064517,,206.0,,314.0,7.0,0.0,19.0,0.986391129032258,18,9,5,3.4149264185114383,1.365970567404574,0.682985283702287,0.08737864077669903
75,1436888,12057,27.98914074,-82.4816085,KINDRED HOSPITAL-CENTRAL TAMPA,4801 N HOWARD AVE,TAMPA,FL,HILLSBOROUGH,33603,(813) 874-7575,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.kindredcentraltampa.com/,PROPRIETARY,3968.0,0.025705645161290324,,102.0,,314.0,7.0,0.0,19.0,0.4884072580645162,9,5,3,1.6980676968350803,0.6792270787340309,0.33961353936701544,0.08823529411764706
76,1436888,12057,27.71355113,-82.36539141,SOUTH BAY HOSPITAL,4016 SUN CITY CENTER BLVD,SUN CITY CENTER,FL,HILLSBOROUGH,33573,(813) 634-3301,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.southbayhospital.com,PROPRIETARY,3968.0,0.03477822580645161,100259.0,138.0,,314.0,7.0,0.0,19.0,0.6607862903225806,12,6,3,2.294016615919155,0.9176066463676609,0.45880332318383044,0.08695652173913043
77,1436888,12057,27.93299888,-82.28781020000002,BRANDON REGIONAL HOSPITAL,119 OAKFIELD DR,BRANDON,FL,HILLSBOROUGH,33511,(813) 681-5551,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.brandonhospital.com,PROPRIETARY,3968.0,0.1063508064516129,100243.0,422.0,54.0,314.0,7.0,0.0,19.0,2.020665322580645,36,17,9,6.934401165626554,2.773760466250618,1.386880233125309,0.08530805687203792
78,1436888,12057,27.98214009,-82.49185148,ST JOSEPH'S HOSPITAL,3001 W DR. MARTIN LUTHER KING JR BLVD,TAMPA,FL,HILLSBOROUGH,33607,(813) 870-4000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.sjbhealth.org,NON-PROFIT,3968.0,0.19657258064516128,30011.0,780.0,32.0,314.0,7.0,0.0,19.0,3.734879032258065,65,31,17,12.632218168921028,5.0528872675684084,2.5264436337842042,0.08333333333333333
79,1436888,12057,28.01323773,-82.50400725,FLORIDA HOSPITAL CARROLLWOOD,7171 N DALE MABRY HWY,TAMPA,FL,HILLSBOROUGH,33614,(813) 932-2222,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.uch.org,NON-PROFIT,3968.0,0.025957661290322585,100069.0,103.0,8.0,314.0,7.0,0.0,19.0,0.493195564516129,9,5,3,1.7146455084001122,0.685858203360044,0.342929101680022,0.08737864077669903
80,356495,12069,28.81810186,-81.87440022,LEESBURG REHABILITATION HOSPITAL,700 N PALMETTO ST,LEESBURG,FL,LAKE,34748,(352) 323-5695,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.cfhalliance.org/services-rehab-acute.html,NON-PROFIT,851.0,0.10575793184488837,,90.0,,314.0,7.0,0.0,2.0,0.21151586368977676,4,2,1,0.733111012016078,0.2932444048064311,0.14662220240321555,0.044444444444444446
81,356495,12069,28.80783479,-81.86831429,LEESBURG REGIONAL MEDICAL CENTER,600 E DIXIE AVE,LEESBURG,FL,LAKE,34748,(352) 323-5000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.cfhalliance.org,NON-PROFIT,851.0,0.3783783783783784,100084.0,322.0,46.0,314.0,7.0,0.0,2.0,0.7567567567567568,14,7,4,2.5744115939313907,1.0297646375725567,0.5148823187862783,0.043478260869565216
82,356495,12069,28.82367264,-81.71179371,FLORIDA HOSPITAL WATERMAN,1000 WATERMAN WAY,TAVARES,FL,LAKE,32778,(352) 253-3300,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.fhwat.org,NON-PROFIT,851.0,0.31609870740305523,100057.0,269.0,,314.0,7.0,0.0,2.0,0.6321974148061105,12,6,3,2.1598476896033283,0.8639390758413308,0.4319695379206654,0.04460966542750929
83,356495,12069,28.55237366,-81.72177659,SOUTH LAKE HOSPITAL,1900 DON WICKHAM DR,CLERMONT,FL,LAKE,34711,(352) 394-4071,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.southlakehospital.com,GOVERNMENT - DISTRICT/AUTHORITY,851.0,0.199764982373678,100051.0,170.0,16.0,314.0,7.0,0.0,2.0,0.399529964747356,8,4,2,1.3758706419182367,0.5503482567672942,0.2751741283836471,0.047058823529411764
84,754610,12071,26.50728,-81.91304827,HEALTHPARK MEDICAL CENTER,9981 HEALTHPARK CIR,FORT MYERS,FL,LEE,33908,(239) 343-5000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.leememorial.org/facilities/healthpark.asp,GOVERNMENT - DISTRICT/AUTHORITY,2066.0,0.2400774443368829,,496.0,,314.0,7.0,0.0,11.0,2.6408518877057108,46,22,12,8.83480382277088,3.533921529108344,1.766960764554172,0.09274193548387097
85,754610,12071,26.62839191,-81.8740243,LEE MEMORIAL HOSPITAL,2776 CLEVELAND AVE,FORT MYERS,FL,LEE,33901,(239) 332-1111,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.leememorial.org,GOVERNMENT - DISTRICT/AUTHORITY,2066.0,0.4041626331074541,100012.0,835.0,75.0,314.0,7.0,0.0,11.0,4.445788964181994,75,36,19,14.448925607906048,5.779570243162425,2.8897851215812125,0.08982035928143713
86,754610,12071,26.63920518,-81.9420225,CAPE CORAL HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,FL,LEE,33990,(239) 424-2000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.leememorial.org,GOVERNMENT - DISTRICT/AUTHORITY,2066.0,0.14085188770571153,100244.0,291.0,22.0,314.0,7.0,0.0,11.0,1.5493707647628268,27,13,7,5.275273293060785,2.110109317224314,1.055054658612157,0.09278350515463918
87,754610,12071,26.54364602,-81.85000779,GULF COAST MEDICAL CENTER LEE MEMORIAL H,13681 DOCTORS WAY,FORT MYERS,FL,LEE,33912,(239) 343-1000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://leememorial.org,GOVERNMENT - DISTRICT/AUTHORITY,2066.0,0.1723136495643756,,356.0,,314.0,7.0,0.0,11.0,1.895450145208132,33,16,9,6.417671069513375,2.5670684278053493,1.2835342139026746,0.09269662921348315
88,754610,12071,26.61573463,-81.65947633,LEHIGH REGIONAL MEDICAL CENTER,1500 LEE BLVD,LEHIGH ACRES,FL,LEE,33936,(239) 369-2101,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.lehighregional.com,PROPRIETARY,2066.0,0.042594385285575985,100107.0,88.0,8.0,314.0,7.0,0.0,11.0,0.4685382381413359,9,4,3,1.6233994328178873,0.6493597731271556,0.3246798865635778,0.10227272727272728
89,292502,12073,30.45688093,-84.26140729,TALLAHASSEE MEMORIAL HOSPITAL,1300 MICCOSUKEE RD,TALLAHASSEE,FL,LEON,32308,(850) 431-5380,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.tmh.org,NON-PROFIT,1086.0,0.7108655616942909,100135.0,772.0,30.0,314.0,7.0,0.0,3.0,2.1325966850828726,36,17,9,6.8152070398263405,2.726082815930532,1.363041407965266,0.046632124352331605
90,292502,12073,30.47571346,-84.23154534,CAPITAL REGIONAL MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,LEON,32308,(850) 325-5015,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.capitalregionalmedicalcenter.com,PROPRIETARY,1086.0,0.24493554327808476,100254.0,266.0,20.0,314.0,7.0,0.0,3.0,0.7348066298342542,13,6,4,2.487920457913578,0.9951681831654309,0.49758409158271544,0.04887218045112782
91,292502,12073,30.46168856,-84.25292914,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,1554 SURGEONS DR,TALLAHASSEE,FL,LEON,32308,(850) 219-6800,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.selectspecialtyhospitals.com/company/locations/tallahassee.aspx,PROPRIETARY,1086.0,0.044198895027624314,,48.0,,314.0,7.0,0.0,3.0,0.13259668508287292,3,2,1,0.46036576341333735,0.18414630536533472,0.09207315268266736,0.0625
92,394855,12081,27.48220059,-82.62374175,BLAKE MEDICAL CENTER,2020 59TH ST W,BRADENTON,FL,MANATEE,34209,(941) 792-6611,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.blakemedicalcenter.com,PROPRIETARY,709.0,0.4146685472496474,100213.0,294.0,43.0,314.0,7.0,0.0,9.0,3.7320169252468265,61,29,16,11.621637609093483,4.64865504363739,2.324327521818695,0.20748299319727892
93,394855,12081,27.39059781,-82.43539617,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,BRADENTON,FL,MANATEE,34202,(941) 782-2100,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.lakewoodranchmedicalcenter.com,PROPRIETARY,709.0,0.1692524682651622,100299.0,120.0,20.0,314.0,7.0,0.0,9.0,1.5232722143864597,27,13,7,5.073921232495948,2.0295684929983793,1.0147842464991896,0.225
94,394855,12081,27.49701192,-82.56199765,MANATEE MEMORIAL HOSPITAL,206 2ND ST E,BRADENTON,FL,MANATEE,34208,(941) 746-5111,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.manateememorial.com,PROPRIETARY,709.0,0.4160789844851904,100035.0,295.0,35.0,314.0,7.0,0.0,9.0,3.744710860366714,62,29,16,11.65668711990645,4.662674847962585,2.3313374239812923,0.21016949152542372
95,85832,12089,30.6532098,-81.44912349,BAPTIST MEDICAL CENTER - NASSAU,1250 S 18TH ST,FERNANDINA BEACH,FL,NASSAU,32034,(904) 321-3501,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.baptistjax.com/locations/baptist-medical-center-nassau,NON-PROFIT,54.0,1.0,100140.0,54.0,,314.0,7.0,0.0,1.0,1.0,16,8,4,3.033467729004496,1.213387091601799,0.6066935458008995,0.2962962962962963
96,207269,12091,30.45443873,-86.63321002,FORT WALTON BEACH MEDICAL CENTER,1000 MAR-WALT DR,FORT WALTON BEACH,FL,OKALOOSA,32547,(850) 862-1111,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.fwbmc.com,PROPRIETARY,649.0,0.3651771956856703,100223.0,237.0,23.0,314.0,7.0,0.0,3.0,1.0955315870570108,19,9,5,3.586640126686607,1.4346560506746417,0.7173280253373209,0.08016877637130802
97,207269,12091,30.73535463,-86.56252529,NORTH OKALOOSA MEDICAL CENTER,151 REDSTONE AVE SE,CRESTVIEW,FL,OKALOOSA,32539,(850) 689-8100,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.northokaloosa.com,PROPRIETARY,649.0,0.1694915254237288,100122.0,110.0,20.0,314.0,7.0,0.0,3.0,0.5084745762711864,9,5,3,1.7228364396726015,0.6891345758690415,0.34456728793452074,0.08181818181818182
98,207269,12091,30.39412199,-86.47191119,REHABILITATION INSTITUTE OF NORTHWEST FLORIDA,996 AIRPORT RD,DESTIN,FL,OKALOOSA,32541,(850) 862-1111,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://fwbmc.com/,PROPRIETARY,649.0,0.3651771956856703,,237.0,,314.0,7.0,0.0,3.0,1.0955315870570108,19,9,5,3.586640126686607,1.4346560506746417,0.7173280253373209,0.08016877637130802
99,207269,12091,30.5335891,-86.49547732,TWIN CITIES HOSPITAL,2190 HWY 85 N,NICEVILLE,FL,OKALOOSA,32578,(850) 678-4131,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.tchealthcare.com,PROPRIETARY,649.0,0.10015408320493066,100054.0,65.0,8.0,314.0,7.0,0.0,3.0,0.30046224961479195,6,3,2,1.0305636651509804,0.41222546606039234,0.20611273303019617,0.09230769230769231
100,1380645,12095,28.68089176,-81.50807586,FLORIDA HOSPITAL APOPKA,201 N PARK AVE,APOPKA,FL,ORANGE,32703,(407) 889-1000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,https://www.floridahospital.com/apopka,NON-PROFIT,3509.0,0.03419777714448561,,120.0,,314.0,7.0,0.0,14.0,0.4787688800227986,9,4,3,1.6644176929026067,0.6657670771610427,0.33288353858052133,0.075
101,1380645,12095,28.57441435,-81.36999643,FLORIDA HOSPITAL ORLANDO,601 E ROLLINS ST,ORLANDO,FL,ORANGE,32803,(407) 303-5600,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,https://www.floridahospital.com/orlando,NON-PROFIT,3509.0,0.3898546594471359,,1368.0,,314.0,7.0,0.0,14.0,5.457965232259904,94,44,24,18.15911832488453,7.2636473299538125,3.6318236649769062,0.06871345029239766
102,1380645,12095,28.53998025,-81.28154012,FLORIDA HOSPITAL EAST ORLANDO,7727 LAKE UNDERHILL RD,ORLANDO,FL,ORANGE,32822,(407) 303-8110,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,https://www.floridahospital.com/eastorlando,NON-PROFIT,3509.0,0.08406953548019379,,295.0,,314.0,7.0,0.0,14.0,1.176973496722713,21,10,6,4.06647212240005,1.6265888489600187,0.8132944244800093,0.0711864406779661
