POPULATION,COUNTYFIPS,LATITUDE,LONGITUDE,NAME,ADDRESS,CITY,STATE,COUNTY,ZIP,TELEPHONE,TYPE,STATUS,SOURCE,WEBSITE,OWNER,TOTAL_BEDS_IN_COUNTY,MARKET_SHARE,PROVIDERNUMBER,TOTAL_HOSPITAL_BEDS,ICU_HOSPITAL_BEDS,CONFIRMED_CASES_STATE,DEATHS_STATE,RECOVERED_STATE,COUNTY_CASES,PATIENTS
315534,12033,30.4294179,-87.2304209,BAPTIST HOSPITAL,1000 W MORENO ST,PENSACOLA,FL,ESCAMBIA,32501,(850) 434-4011,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.ebaptisthealthcare.org,NON-PROFIT,1007.0,0.4885799404170804,100093.0,492.0,25.0,314.0,7.0,0.0,1,0.4885799404170804
315534,12033,30.51568064,-87.21789514,WEST FLORIDA HOSPITAL,8383 N DAVIS HWY,PENSACOLA,FL,ESCAMBIA,32514,(850) 494-4000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.westfloridahospital.com,PROPRIETARY,1007.0,0.5114200595829196,100231.0,515.0,26.0,314.0,7.0,0.0,1,0.5114200595829196
1436888,12057,27.78778121,-82.34510464,ST. JOSEPH'S HOSPITAL SOUTH,6901 SIMMONS LOOP,RIVERVIEW,FL,HILLSBOROUGH,33578,(813) 302-8001,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,https://www.baycare.org/sjhs,NON-PROFIT,3968.0,0.028729838709677418,,114.0,,314.0,7.0,0.0,19,0.545866935483871
1436888,12057,27.89806909,-82.51905979,KINDRED HOSPITAL-BAY AREA-TAMPA,4555 S MANHATTAN AVE,TAMPA,FL,HILLSBOROUGH,33611,(813) 839-6341,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.khtampa.com/,PROPRIETARY,3968.0,0.01839717741935484,,73.0,,314.0,7.0,0.0,19,0.34954637096774194
1436888,12057,27.93792178,-82.48990455,MEMORIAL HOSPITAL OF TAMPA,2901 SWANN AVE,TAMPA,FL,HILLSBOROUGH,33609,(813) 873-6400,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.memorialhospitaltampa.com,PROPRIETARY,3968.0,0.03503024193548387,100206.0,139.0,12.0,314.0,7.0,0.0,19,0.6655745967741935
1436888,12057,27.937962699999996,-82.45915532,TAMPA GENERAL HOSPITAL,1 TAMPA GENERAL CIR,TAMPA,FL,HILLSBOROUGH,33606,(813) 844-7000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.tgh.org,NON-PROFIT,3968.0,0.2545362903225806,100128.0,1010.0,77.0,314.0,7.0,0.0,19,4.836189516129032
1436888,12057,28.00238457,-82.57417475,TAMPA COMMUNITY HOSPITAL,6001 WEBB RD,TAMPA,FL,HILLSBOROUGH,33615,(813) 888-7060,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.townandcountryhospital.com,PROPRIETARY,3968.0,0.05065524193548387,100255.0,201.0,11.0,314.0,7.0,0.0,19,0.9624495967741935
1436888,12057,28.07109597,-82.42406118,FLORIDA HOSPITAL TAMPA,3100 E FLETCHER AVE,TAMPA,FL,HILLSBOROUGH,33613,(813) 971-6000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.uch.org,NON-PROFIT,3968.0,0.09198588709677419,100173.0,365.0,58.0,314.0,7.0,0.0,19,1.7477318548387095
1436888,12057,28.06156052,-82.42284161,SHRINERS HOSPITALS FOR CHILDREN - TAMPA,12502 USF PINE DR,TAMPA,FL,HILLSBOROUGH,33612,(813) 972-2250,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.shrinershospitalsforchildren.org/Hospitals/Locations/Tam,NON-PROFIT,3968.0,0.015120967741935484,,60.0,,314.0,7.0,0.0,19,0.2872983870967742
1436888,12057,28.01567885,-82.13892936,SOUTH FLORIDA BAPTIST HOSPITAL,301 N ALEXANDER ST,PLANT CITY,FL,HILLSBOROUGH,33563,(813) 757-1200,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.sjbhealth.org/home_south.cfm?id=587,NON-PROFIT,3968.0,0.03704637096774194,100132.0,147.0,25.0,314.0,7.0,0.0,19,0.7038810483870968
1436888,12057,28.12958012,-82.50967559,ST JOSEPH'S HOSPITAL NORTH,4211 VAN DYKE RD,LUTZ,FL,HILLSBOROUGH,33558,(813) 443-7000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://stjosephsnorth.com/,NON-PROFIT,3968.0,0.02721774193548387,,108.0,,314.0,7.0,0.0,19,0.5171370967741935
1436888,12057,28.06409872,-82.42130803,H LEE MOFFITT CANCER CTR & RESEARCH INST,12902 MAGNOLIA DR,TAMPA,FL,HILLSBOROUGH,33612,(813) 745-4673,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.moffitt.org,NON-PROFIT,3968.0,0.051915322580645164,,206.0,,314.0,7.0,0.0,19,0.9863911290322581
1436888,12057,27.98914074,-82.4816085,KINDRED HOSPITAL-CENTRAL TAMPA,4801 N HOWARD AVE,TAMPA,FL,HILLSBOROUGH,33603,(813) 874-7575,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.kindredcentraltampa.com/,PROPRIETARY,3968.0,0.025705645161290324,,102.0,,314.0,7.0,0.0,19,0.4884072580645162
1436888,12057,27.71355113,-82.36539141,SOUTH BAY HOSPITAL,4016 SUN CITY CENTER BLVD,SUN CITY CENTER,FL,HILLSBOROUGH,33573,(813) 634-3301,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.southbayhospital.com,PROPRIETARY,3968.0,0.03477822580645161,100259.0,138.0,,314.0,7.0,0.0,19,0.6607862903225806
1436888,12057,27.93299888,-82.28781020000001,BRANDON REGIONAL HOSPITAL,119 OAKFIELD DR,BRANDON,FL,HILLSBOROUGH,33511,(813) 681-5551,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.brandonhospital.com,PROPRIETARY,3968.0,0.1063508064516129,100243.0,422.0,54.0,314.0,7.0,0.0,19,2.020665322580645
1436888,12057,27.98214009,-82.49185148,ST JOSEPH'S HOSPITAL,3001 W DR. MARTIN LUTHER KING JR BLVD,TAMPA,FL,HILLSBOROUGH,33607,(813) 870-4000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.sjbhealth.org,NON-PROFIT,3968.0,0.19657258064516128,30011.0,780.0,32.0,314.0,7.0,0.0,19,3.7348790322580645
1436888,12057,28.01323773,-82.50400725,FLORIDA HOSPITAL CARROLLWOOD,7171 N DALE MABRY HWY,TAMPA,FL,HILLSBOROUGH,33614,(813) 932-2222,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.uch.org,NON-PROFIT,3968.0,0.025957661290322582,100069.0,103.0,8.0,314.0,7.0,0.0,19,0.49319556451612906
356495,12069,28.81810186,-81.87440022,LEESBURG REHABILITATION HOSPITAL,700 N PALMETTO ST,LEESBURG,FL,LAKE,34748,(352) 323-5695,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.cfhalliance.org/services-rehab-acute.html,NON-PROFIT,851.0,0.10575793184488837,,90.0,,314.0,7.0,0.0,2,0.21151586368977673
356495,12069,28.80783479,-81.86831429,LEESBURG REGIONAL MEDICAL CENTER,600 E DIXIE AVE,LEESBURG,FL,LAKE,34748,(352) 323-5000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.cfhalliance.org,NON-PROFIT,851.0,0.3783783783783784,100084.0,322.0,46.0,314.0,7.0,0.0,2,0.7567567567567568
356495,12069,28.82367264,-81.71179371,FLORIDA HOSPITAL WATERMAN,1000 WATERMAN WAY,TAVARES,FL,LAKE,32778,(352) 253-3300,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.fhwat.org,NON-PROFIT,851.0,0.31609870740305523,100057.0,269.0,,314.0,7.0,0.0,2,0.6321974148061105
356495,12069,28.55237366,-81.72177659,SOUTH LAKE HOSPITAL,1900 DON WICKHAM DR,CLERMONT,FL,LAKE,34711,(352) 394-4071,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.southlakehospital.com,GOVERNMENT - DISTRICT/AUTHORITY,851.0,0.199764982373678,100051.0,170.0,16.0,314.0,7.0,0.0,2,0.399529964747356
754610,12071,26.507279999999998,-81.91304827,HEALTHPARK MEDICAL CENTER,9981 HEALTHPARK CIR,FORT MYERS,FL,LEE,33908,(239) 343-5000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.leememorial.org/facilities/healthpark.asp,GOVERNMENT - DISTRICT/AUTHORITY,2066.0,0.24007744433688286,,496.0,,314.0,7.0,0.0,11,2.640851887705711
754610,12071,26.62839191,-81.8740243,LEE MEMORIAL HOSPITAL,2776 CLEVELAND AVE,FORT MYERS,FL,LEE,33901,(239) 332-1111,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.leememorial.org,GOVERNMENT - DISTRICT/AUTHORITY,2066.0,0.40416263310745404,100012.0,835.0,75.0,314.0,7.0,0.0,11,4.445788964181994
754610,12071,26.63920518,-81.9420225,CAPE CORAL HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,FL,LEE,33990,(239) 424-2000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.leememorial.org,GOVERNMENT - DISTRICT/AUTHORITY,2066.0,0.14085188770571153,100244.0,291.0,22.0,314.0,7.0,0.0,11,1.5493707647628268
754610,12071,26.54364602,-81.85000779,GULF COAST MEDICAL CENTER LEE MEMORIAL H,13681 DOCTORS WAY,FORT MYERS,FL,LEE,33912,(239) 343-1000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://leememorial.org,GOVERNMENT - DISTRICT/AUTHORITY,2066.0,0.17231364956437561,,356.0,,314.0,7.0,0.0,11,1.8954501452081318
754610,12071,26.61573463,-81.65947633,LEHIGH REGIONAL MEDICAL CENTER,1500 LEE BLVD,LEHIGH ACRES,FL,LEE,33936,(239) 369-2101,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.lehighregional.com,PROPRIETARY,2066.0,0.04259438528557599,100107.0,88.0,8.0,314.0,7.0,0.0,11,0.4685382381413359
292502,12073,30.45688093,-84.26140729,TALLAHASSEE MEMORIAL HOSPITAL,1300 MICCOSUKEE RD,TALLAHASSEE,FL,LEON,32308,(850) 431-5380,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.tmh.org,NON-PROFIT,1086.0,0.7108655616942909,100135.0,772.0,30.0,314.0,7.0,0.0,3,2.1325966850828726
292502,12073,30.47571346,-84.23154534,CAPITAL REGIONAL MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,LEON,32308,(850) 325-5015,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.capitalregionalmedicalcenter.com,PROPRIETARY,1086.0,0.24493554327808473,100254.0,266.0,20.0,314.0,7.0,0.0,3,0.7348066298342542
292502,12073,30.46168856,-84.25292914,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,1554 SURGEONS DR,TALLAHASSEE,FL,LEON,32308,(850) 219-6800,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.selectspecialtyhospitals.com/company/locations/tallahassee.aspx,PROPRIETARY,1086.0,0.04419889502762431,,48.0,,314.0,7.0,0.0,3,0.13259668508287292
394855,12081,27.48220059,-82.62374175,BLAKE MEDICAL CENTER,2020 59TH ST W,BRADENTON,FL,MANATEE,34209,(941) 792-6611,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.blakemedicalcenter.com,PROPRIETARY,709.0,0.4146685472496474,100213.0,294.0,43.0,314.0,7.0,0.0,9,3.7320169252468265
394855,12081,27.39059781,-82.43539617,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,BRADENTON,FL,MANATEE,34202,(941) 782-2100,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.lakewoodranchmedicalcenter.com,PROPRIETARY,709.0,0.1692524682651622,100299.0,120.0,20.0,314.0,7.0,0.0,9,1.5232722143864597
394855,12081,27.49701192,-82.56199765,MANATEE MEMORIAL HOSPITAL,206 2ND ST E,BRADENTON,FL,MANATEE,34208,(941) 746-5111,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.manateememorial.com,PROPRIETARY,709.0,0.41607898448519043,100035.0,295.0,35.0,314.0,7.0,0.0,9,3.744710860366714
85832,12089,30.6532098,-81.44912349,BAPTIST MEDICAL CENTER - NASSAU,1250 S 18TH ST,FERNANDINA BEACH,FL,NASSAU,32034,(904) 321-3501,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.baptistjax.com/locations/baptist-medical-center-nassau,NON-PROFIT,54.0,1.0,100140.0,54.0,,314.0,7.0,0.0,1,1.0
207269,12091,30.45443873,-86.63321002,FORT WALTON BEACH MEDICAL CENTER,1000 MAR-WALT DR,FORT WALTON BEACH,FL,OKALOOSA,32547,(850) 862-1111,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.fwbmc.com,PROPRIETARY,649.0,0.36517719568567025,100223.0,237.0,23.0,314.0,7.0,0.0,3,1.0955315870570108
207269,12091,30.73535463,-86.56252529,NORTH OKALOOSA MEDICAL CENTER,151 REDSTONE AVE SE,CRESTVIEW,FL,OKALOOSA,32539,(850) 689-8100,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.northokaloosa.com,PROPRIETARY,649.0,0.1694915254237288,100122.0,110.0,20.0,314.0,7.0,0.0,3,0.5084745762711864
207269,12091,30.39412199,-86.47191119,REHABILITATION INSTITUTE OF NORTHWEST FLORIDA,996 AIRPORT RD,DESTIN,FL,OKALOOSA,32541,(850) 862-1111,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://fwbmc.com/,PROPRIETARY,649.0,0.36517719568567025,,237.0,,314.0,7.0,0.0,3,1.0955315870570108
207269,12091,30.5335891,-86.49547732,TWIN CITIES HOSPITAL,2190 HWY 85 N,NICEVILLE,FL,OKALOOSA,32578,(850) 678-4131,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.tchealthcare.com,PROPRIETARY,649.0,0.10015408320493066,100054.0,65.0,8.0,314.0,7.0,0.0,3,0.30046224961479195
1380645,12095,28.68089176,-81.50807586,FLORIDA HOSPITAL APOPKA,201 N PARK AVE,APOPKA,FL,ORANGE,32703,(407) 889-1000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,https://www.floridahospital.com/apopka,NON-PROFIT,3509.0,0.03419777714448561,,120.0,,314.0,7.0,0.0,14,0.47876888002279855
1380645,12095,28.57441435,-81.36999643,FLORIDA HOSPITAL ORLANDO,601 E ROLLINS ST,ORLANDO,FL,ORANGE,32803,(407) 303-5600,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,https://www.floridahospital.com/orlando,NON-PROFIT,3509.0,0.38985465944713593,,1368.0,,314.0,7.0,0.0,14,5.4579652322599035
1380645,12095,28.53998025,-81.28154012,FLORIDA HOSPITAL EAST ORLANDO,7727 LAKE UNDERHILL RD,ORLANDO,FL,ORANGE,32822,(407) 303-8110,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,https://www.floridahospital.com/eastorlando,NON-PROFIT,3509.0,0.08406953548019379,,295.0,,314.0,7.0,0.0,14,1.176973496722713
1380645,12095,28.54966242,-81.52765993,HEALTH CENTRAL,10000 W COLONIAL DR,OCOEE,FL,ORANGE,34761,(407) 296-1000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.healthcentral.org,GOVERNMENT - DISTRICT/AUTHORITY,3509.0,0.060131091479053864,100030.0,211.0,14.0,314.0,7.0,0.0,14,0.8418352807067541
1380645,12095,28.4773875,-81.37017523,SELECT SPECIALTY HOSPITAL - ORLANDO SOUTH,5579 S ORANGE AVE,ORLANDO,FL,ORANGE,32809,(407) 241-4800,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://orlandosouth.selectspecialtyhospitals.com/,PROPRIETARY,3509.0,0.018238814477058992,,64.0,,314.0,7.0,0.0,14,0.2553434026788259
1380645,12095,28.59864479,-81.32691114,WINTER PARK MEMORIAL HOSPITAL,200 N LAKEMONT AVE,WINTER PARK,FL,ORANGE,32792,(407) 646-7000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,https://www.floridahospital.com/winterparkmemorial,NON-PROFIT,3509.0,0.09119407238529495,,320.0,,314.0,7.0,0.0,14,1.2767170133941292
1380645,12095,28.37679959,-81.27363896,NEMOURS CHILDREN'S HOSPITAL,13535 NEMOURS PKWY,ORLANDO,FL,ORANGE,32827,(407) 567-4000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,HTTP://WWW.NEMOURS.ORG/ABOUT/LOCATION/NCHORLANDO.HTML,NOT AVAILABLE,3509.0,0.028498147620404674,,100.0,,314.0,7.0,0.0,14,0.39897406668566543
1380645,12095,28.52572322,-81.37720355,ORLANDO REGIONAL MEDICAL CENTER,52 W UNDERWOOD ST,ORLANDO,FL,ORANGE,32806,(407) 841-5161,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.orhs.org,NON-PROFIT,3509.0,0.2262752921060131,,794.0,,314.0,7.0,0.0,14,3.1678540894841833
1380645,12095,28.42906155,-81.47942213,DR P PHILLIPS HOSPITAL,9400 TURKEY LAKE RD,ORLANDO,FL,ORANGE,32819,(407) 351-8500,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.orlandohealth.com/drpphillipshospital/index.aspx,NON-PROFIT,3509.0,0.06754060986035908,,237.0,,314.0,7.0,0.0,14,0.945568538045027
367990,12097,28.14478076,-81.47668786,POINCIANA MEDICAL CENTER,325 CYPRESS PKWY,KISSIMMEE,FL,OSCEOLA,34758,(407) 530-2000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://poincianamedicalcenter.com/,PROPRIETARY,955.0,0.07958115183246073,100320.0,76.0,6.0,314.0,7.0,0.0,9,0.7162303664921466
367990,12097,28.32812848,-81.54085293,FLORIDA HOSPITAL CELEBRATION HEALTH,400 CELEBRATION PLACE,CELEBRATION,FL,OSCEOLA,34747,(407) 764-4000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,https://www.floridahospital.com/celebration-health,NON-PROFIT,955.0,0.2481675392670157,,237.0,,314.0,7.0,0.0,9,2.2335078534031414
367990,12097,28.29968039,-81.40919031,OSCEOLA REGIONAL MEDICAL CENTER,700 W OAK ST,KISSIMMEE,FL,OSCEOLA,34741,(407) 846-2266,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.osceolaregional.com,PROPRIETARY,955.0,0.41465968586387436,100110.0,396.0,52.0,314.0,7.0,0.0,9,3.7319371727748694
367990,12097,28.24362232,-81.30280672,ST CLOUD REGIONAL MEDICAL CENTER,2906 17TH ST,SAINT CLOUD,FL,OSCEOLA,34769,(407) 892-2135,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.stcloudregional.com,PROPRIETARY,955.0,0.08795811518324607,100302.0,84.0,8.0,314.0,7.0,0.0,9,0.7916230366492146
367990,12097,28.31613504,-81.40597070000001,FLORIDA HOSPITAL KISSIMMEE,2450 N ORANGE BLOSSOM TRL,KISSIMMEE,FL,OSCEOLA,34744,(407) 846-4343,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,https://www.floridahospital.com/kissimmee,NON-PROFIT,955.0,0.16963350785340314,,162.0,,314.0,7.0,0.0,9,1.5267015706806282
1485941,12099,26.43719284,-80.12778775,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,PALM BEACH,33484,(561) 498-4440,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.delraymedicalctr.com,PROPRIETARY,4440.0,0.12072072072072072,100258.0,536.0,52.0,314.0,7.0,0.0,28,3.3801801801801803
1485941,12099,26.52972805,-80.19976772,BETHESDA HOSPITAL WEST,9655 W BOYNTON BEACH BLVD,BOYNTON BEACH,FL,PALM BEACH,33472,(561) 737-7733,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.bethesdawest.org/,NON-PROFIT,4440.0,0.09031531531531531,,401.0,,314.0,7.0,0.0,28,2.5288288288288285
1485941,12099,26.50505723,-80.07056397,BETHESDA MEMORIAL HOSPITAL,2815 S SEACREST BLVD,BOYNTON BEACH,FL,PALM BEACH,33435,(561) 737-7733,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.bethesdaweb.com,NON-PROFIT,4440.0,0.09031531531531531,,401.0,,314.0,7.0,0.0,28,2.5288288288288285
1485941,12099,26.72546173,-80.05188127,GOOD SAMARITAN MEDICAL CENTER,1309 N FLAGLER DR,WEST PALM BEACH,FL,PALM BEACH,33401,(561) 655-5511,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.goodsamaritanmc.com,PROPRIETARY,4440.0,0.075,220111.0,333.0,18.0,314.0,7.0,0.0,28,2.1
1485941,12099,26.76132359,-80.08787269,WEST PALM HOSPITAL,2201 45TH ST,WEST PALM BEACH,FL,PALM BEACH,33407,(561) 842-6141,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://westpalmhospital.com/,PROPRIETARY,4440.0,0.05518018018018018,,245.0,,314.0,7.0,0.0,28,1.545045045045045
1485941,12099,26.75587114,-80.06246203,ST MARY'S MEDICAL CENTER,901 45TH ST,WEST PALM BEACH,FL,PALM BEACH,33407,(561) 844-6300,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.stmarysmc.com,PROPRIETARY,4440.0,0.1036036036036036,510007.0,460.0,12.0,314.0,7.0,0.0,28,2.9009009009009006
1485941,12099,26.35619626,-80.19918858,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,BOCA RATON,FL,PALM BEACH,33428,(561) 488-8000,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.westbocamedctr.com,PROPRIETARY,4440.0,0.04391891891891892,100268.0,195.0,16.0,314.0,7.0,0.0,28,1.2297297297297298
1485941,12099,26.65166218,-80.20506363,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,WELLINGTON,FL,PALM BEACH,33414,(561) 798-8500,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.wellingtonregional.com,PROPRIETARY,4440.0,0.052477477477477476,,233.0,,314.0,7.0,0.0,28,1.4693693693693692
1485941,12099,26.35873272,-80.10283481,BOCA RATON REGIONAL HOSPITAL,800 MEADOWS RD,BOCA RATON,FL,PALM BEACH,33486,(561) 955-7100,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.brrh.com,NON-PROFIT,4440.0,0.08873873873873873,100168.0,394.0,30.0,314.0,7.0,0.0,28,2.4846846846846846
1485941,12099,26.59858615,-80.09116829999999,JFK MEDICAL CENTER,5301 S CONGRESS AVE,ATLANTIS,FL,PALM BEACH,33462,(561) 965-7300,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://jfkmc.com/,PROPRIETARY,4440.0,0.10945945945945947,100080.0,486.0,72.0,314.0,7.0,0.0,28,3.064864864864865
1485941,12099,26.92287331,-80.09636668,JUPITER MEDICAL CENTER,1210 S OLD DIXIE HWY,JUPITER,FL,PALM BEACH,33458,(561) 744-4409,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.jupitermed.com,NON-PROFIT,4440.0,0.06373873873873874,100253.0,283.0,17.0,314.0,7.0,0.0,28,1.7846846846846847
1485941,12099,26.72427155,-80.67111188,LAKESIDE MEDICAL CENTER,39200 HOOKER HWY,BELLE GLADE,FL,PALM BEACH,33430,(561) 996-6571,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.lakesidemedical.org,GOVERNMENT - DISTRICT/AUTHORITY,4440.0,0.015765765765765764,100130.0,70.0,6.0,314.0,7.0,0.0,28,0.4414414414414414
1485941,12099,26.8296139,-80.08656992,PALM BEACH GARDENS MEDICAL CENTER,3360 BURNS RD,PALM BEACH GARDENS,FL,PALM BEACH,33410,(561) 622-1411,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.pbgmc.com,PROPRIETARY,4440.0,0.04481981981981982,100176.0,199.0,44.0,314.0,7.0,0.0,28,1.254954954954955
1485941,12099,26.68356565,-80.25290531,PALMS WEST HOSPITAL,13001 SOUTHERN BLVD,LOXAHATCHEE,FL,PALM BEACH,33470,(561) 798-3300,GENERAL ACUTE CARE,OPEN,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.palmswesthospital.com,PROPRIETARY,4440.0,0.04594594594594595,100269.0,204.0,18.0,314.0,7.0,0.0,28,1.2864864864864867
